"host","bytes","time","day"
"1032015.ksc.nasa.gov",786,1995-08-30 12:30:13,"Wednesday"
"1032015.ksc.nasa.gov",363,1995-08-30 12:30:13,"Wednesday"
"1032015.ksc.nasa.gov",234,1995-08-30 12:30:13,"Wednesday"
"1032015.ksc.nasa.gov",669,1995-08-30 12:30:13,"Wednesday"
"1032015.ksc.nasa.gov",7089,1995-08-31 05:32:46,"Thursday"
"1032015.ksc.nasa.gov",5866,1995-08-31 05:32:47,"Thursday"
"1032015.ksc.nasa.gov",786,1995-08-31 05:32:47,"Thursday"
"1032015.ksc.nasa.gov",363,1995-08-31 05:32:47,"Thursday"
"1032015.ksc.nasa.gov",234,1995-08-31 05:32:48,"Thursday"
"1032015.ksc.nasa.gov",669,1995-08-31 05:32:48,"Thursday"
"1032015.ksc.nasa.gov",7089,1995-08-31 10:10:13,"Thursday"
"1032015.ksc.nasa.gov",5866,1995-08-31 10:10:14,"Thursday"
"1032015.ksc.nasa.gov",786,1995-08-31 10:10:14,"Thursday"
"1032015.ksc.nasa.gov",363,1995-08-31 10:10:15,"Thursday"
"1032015.ksc.nasa.gov",234,1995-08-31 10:10:15,"Thursday"
"1032015.ksc.nasa.gov",669,1995-08-31 10:10:15,"Thursday"
"1032ap.sscl.uwo.ca",3985,1995-07-04 14:27:22,"Tuesday"
"1032ap.sscl.uwo.ca",786,1995-07-04 14:27:28,"Tuesday"
"1032ap.sscl.uwo.ca",1204,1995-07-04 14:27:28,"Tuesday"
"1032ap.sscl.uwo.ca",40310,1995-07-04 14:27:36,"Tuesday"
"1032by.sscl.uwo.ca",17688,1995-08-29 10:33:54,"Tuesday"
"1032by.sscl.uwo.ca",509,1995-08-29 10:34:01,"Tuesday"
"1032by.sscl.uwo.ca",527,1995-08-29 10:34:01,"Tuesday"
"1032by.sscl.uwo.ca",509,1995-08-29 10:34:01,"Tuesday"
"1032by.sscl.uwo.ca",515,1995-08-29 10:34:04,"Tuesday"
"105.4.med.umich.edu",11175,1995-07-06 07:05:43,"Thursday"
"105.4.med.umich.edu",41397,1995-07-06 07:05:57,"Thursday"
"105.4.med.umich.edu",3635,1995-07-06 07:06:09,"Thursday"
"105.4.med.umich.edu",4209,1995-07-06 07:06:09,"Thursday"
"107.tcom.co.uk",1602,1995-08-29 14:51:47,"Tuesday"
"107.tcom.co.uk",9630,1995-08-29 14:51:52,"Tuesday"
"107.tcom.co.uk",786,1995-08-29 14:51:52,"Tuesday"
"107.tcom.co.uk",1204,1995-08-29 14:51:52,"Tuesday"
"107.tcom.co.uk",8677,1995-08-29 14:52:33,"Tuesday"
"107.tcom.co.uk",11853,1995-08-29 14:52:36,"Tuesday"
"109-02.ic.uva.nl",30067,1995-07-20 03:35:16,"Thursday"
"109-02.ic.uva.nl",30067,1995-07-20 03:36:07,"Thursday"
"10forward.ppp.america.com",18114,1995-07-05 00:49:57,"Wednesday"
"10forward.ppp.america.com",12859,1995-07-05 00:50:01,"Wednesday"
"10forward.ppp.america.com",3635,1995-07-05 00:50:21,"Wednesday"
"10forward.ppp.america.com",4209,1995-07-05 00:50:21,"Wednesday"
"10forward.ppp.america.com",7008,1995-07-05 00:50:52,"Wednesday"
"10forward.ppp.america.com",13116,1995-07-05 00:50:56,"Wednesday"
"10forward.ppp.america.com",2537,1995-07-05 00:51:03,"Wednesday"
"10forward.ppp.america.com",18114,1995-07-05 00:52:15,"Wednesday"
"10forward.ppp.america.com",2653,1995-07-05 00:52:34,"Wednesday"
"10forward.ppp.america.com",28426,1995-07-05 00:52:38,"Wednesday"
"10forward.ppp.america.com",18114,1995-07-05 01:09:45,"Wednesday"
"10forward.ppp.america.com",12859,1995-07-05 01:09:49,"Wednesday"
"10forward.ppp.america.com",3635,1995-07-05 01:10:07,"Wednesday"
"10forward.ppp.america.com",4209,1995-07-05 01:10:07,"Wednesday"
"10forward.ppp.america.com",42732,1995-07-14 15:17:35,"Friday"
"10forward.ppp.america.com",30067,1995-07-14 15:19:14,"Friday"
"10forward.ppp.america.com",3499,1995-07-26 16:13:02,"Wednesday"
"10forward.ppp.america.com",0,1995-07-26 16:13:07,"Wednesday"
"10forward.ppp.america.com",0,1995-07-26 16:13:20,"Wednesday"
"10forward.ppp.america.com",0,1995-07-26 16:13:20,"Wednesday"
"10forward.ppp.america.com",7131,1995-08-07 17:22:45,"Tuesday"
"10forward.ppp.america.com",0,1995-08-07 17:22:50,"Tuesday"
"10forward.ppp.america.com",0,1995-08-07 17:22:53,"Tuesday"
"10forward.ppp.america.com",0,1995-08-07 17:22:54,"Tuesday"
"10forward.ppp.america.com",0,1995-08-07 17:22:54,"Tuesday"
"10forward.ppp.america.com",0,1995-08-07 17:22:54,"Tuesday"
"10forward.ppp.america.com",19338,1995-08-07 17:23:19,"Tuesday"
"10forward.ppp.america.com",0,1995-08-07 17:23:23,"Tuesday"
"10forward.ppp.america.com",0,1995-08-07 17:23:41,"Tuesday"
"10forward.ppp.america.com",0,1995-08-07 17:23:51,"Tuesday"
"10forward.ppp.america.com",4673,1995-08-07 17:23:56,"Tuesday"
"10forward.ppp.america.com",46053,1995-08-07 17:24:19,"Tuesday"
"10forward.ppp.america.com",4665,1995-08-07 17:25:52,"Tuesday"
"10forward.ppp.america.com",69067,1995-08-07 17:26:20,"Tuesday"
"10forward.ppp.america.com",0,1995-08-07 17:39:54,"Tuesday"
"10forward.ppp.america.com",7131,1995-08-11 18:23:23,"Saturday"
"10md423.uni-duisburg.de",7185,1995-07-27 05:27:42,"Thursday"
"10md423.uni-duisburg.de",5866,1995-07-27 05:27:52,"Thursday"
"10md423.uni-duisburg.de",363,1995-07-27 05:28:11,"Thursday"
"10md423.uni-duisburg.de",669,1995-07-27 05:28:15,"Thursday"
"10md423.uni-duisburg.de",234,1995-07-27 05:28:17,"Thursday"
"10md423.uni-duisburg.de",786,1995-07-27 05:28:22,"Thursday"
"10md423.uni-duisburg.de",3381,1995-07-27 05:29:30,"Thursday"
"10md423.uni-duisburg.de",12054,1995-07-27 05:29:48,"Thursday"
"10md423.uni-duisburg.de",49152,1995-07-27 05:37:20,"Thursday"
"10md423.uni-duisburg.de",18556,1995-08-15 02:11:33,"Tuesday"
"10md423.uni-duisburg.de",12859,1995-08-15 02:11:34,"Tuesday"
"10md423.uni-duisburg.de",3635,1995-08-15 02:11:47,"Tuesday"
"10md423.uni-duisburg.de",4209,1995-08-15 02:11:47,"Tuesday"
"10md423.uni-duisburg.de",8677,1995-08-15 02:17:00,"Tuesday"
"10md423.uni-duisburg.de",11853,1995-08-15 02:17:02,"Tuesday"
"10md423.uni-duisburg.de",1204,1995-08-15 02:17:13,"Tuesday"
"10md423.uni-duisburg.de",786,1995-08-15 02:17:13,"Tuesday"
"10md423.uni-duisburg.de",6470,1995-08-15 02:17:33,"Tuesday"
"10md423.uni-duisburg.de",12722,1995-08-15 02:17:39,"Tuesday"
"10md423.uni-duisburg.de",1713,1995-08-15 02:17:40,"Tuesday"
"10md423.uni-duisburg.de",1173,1995-08-15 02:17:40,"Tuesday"
"10md423.uni-duisburg.de",6660,1995-08-15 02:18:24,"Tuesday"
"10md423.uni-duisburg.de",10495,1995-08-15 02:18:25,"Tuesday"
"10md423.uni-duisburg.de",1387,1995-08-15 02:19:28,"Tuesday"
"10md423.uni-duisburg.de",8089,1995-08-15 02:19:40,"Tuesday"
"10md423.uni-duisburg.de",4179,1995-08-15 02:19:41,"Tuesday"
"10md423.uni-duisburg.de",1932,1995-08-15 02:19:48,"Tuesday"
"10md423.uni-duisburg.de",2178,1995-08-15 02:20:21,"Tuesday"
"10md423.uni-duisburg.de",16966,1995-08-15 02:20:22,"Tuesday"
"10md423.uni-duisburg.de",6922,1995-08-15 02:20:31,"Tuesday"
"10md423.uni-duisburg.de",11417,1995-08-15 02:20:32,"Tuesday"
"10md423.uni-duisburg.de",6849,1995-08-15 02:21:12,"Tuesday"
"10md423.uni-duisburg.de",4179,1995-08-15 02:21:13,"Tuesday"
"10md423.uni-duisburg.de",7025,1995-08-15 02:21:56,"Tuesday"
"10md423.uni-duisburg.de",4179,1995-08-15 02:21:57,"Tuesday"
"10md423.uni-duisburg.de",6168,1995-08-15 02:22:36,"Tuesday"
"10md423.uni-duisburg.de",5052,1995-08-15 02:22:37,"Tuesday"
"10md423.uni-duisburg.de",1414,1995-08-15 02:23:58,"Tuesday"
"10md423.uni-duisburg.de",9732,1995-08-15 03:05:45,"Tuesday"
"10md423.uni-duisburg.de",25257,1995-08-15 03:05:46,"Tuesday"
"10md423.uni-duisburg.de",2582,1995-08-15 03:05:59,"Tuesday"
"10md423.uni-duisburg.de",7131,1995-08-15 03:09:44,"Tuesday"
"10md423.uni-duisburg.de",363,1995-08-15 03:09:48,"Tuesday"
"10md423.uni-duisburg.de",234,1995-08-15 03:09:48,"Tuesday"
"10md423.uni-duisburg.de",669,1995-08-15 03:09:48,"Tuesday"
"10md423.uni-duisburg.de",5866,1995-08-15 03:09:50,"Tuesday"
"11.ts1.mnet.medstroms.se",7034,1995-08-05 08:43:45,"Saturday"
"11.ts1.mnet.medstroms.se",5866,1995-08-05 08:43:46,"Saturday"
"11.ts1.mnet.medstroms.se",786,1995-08-05 08:43:48,"Saturday"
"11.ts1.mnet.medstroms.se",363,1995-08-05 08:43:48,"Saturday"
"11.ts1.mnet.medstroms.se",234,1995-08-05 08:43:50,"Saturday"
"11.ts1.mnet.medstroms.se",669,1995-08-05 08:43:50,"Saturday"
"11.ts1.mnet.medstroms.se",7089,1995-08-25 22:37:52,"Saturday"
"11.ts1.mnet.medstroms.se",5866,1995-08-25 22:37:53,"Saturday"
"11.ts1.mnet.medstroms.se",786,1995-08-25 22:38:06,"Saturday"
"11.ts1.mnet.medstroms.se",363,1995-08-25 22:38:06,"Saturday"
"11.ts1.mnet.medstroms.se",234,1995-08-25 22:38:06,"Saturday"
"11.ts1.mnet.medstroms.se",669,1995-08-25 22:38:06,"Saturday"
"11.ts2.mnet.medstroms.se",40310,1995-07-03 10:56:57,"Monday"
"11.ts2.mnet.medstroms.se",786,1995-07-03 10:57:50,"Monday"
"11.ts2.mnet.medstroms.se",1204,1995-07-03 10:57:50,"Monday"
"11.ts2.mnet.medstroms.se",7074,1995-07-03 11:04:56,"Monday"
"11.ts2.mnet.medstroms.se",5866,1995-07-03 11:05:03,"Monday"
"11.ts2.mnet.medstroms.se",363,1995-07-03 11:05:33,"Monday"
"11.ts2.mnet.medstroms.se",234,1995-07-03 11:05:33,"Monday"
"11.ts2.mnet.medstroms.se",669,1995-07-03 11:05:50,"Monday"
"11.ts2.mnet.medstroms.se",3985,1995-07-03 11:06:24,"Monday"
"11.ts2.mnet.medstroms.se",40310,1995-07-03 11:06:34,"Monday"
"11.ts2.mnet.medstroms.se",3977,1995-07-03 11:08:50,"Monday"
"11.ts2.mnet.medstroms.se",11473,1995-07-03 11:08:59,"Monday"
"110.the-spa.com",7089,1995-08-24 16:27:53,"Thursday"
"110.the-spa.com",3381,1995-08-24 16:28:25,"Thursday"
"110.the-spa.com",2979,1995-08-24 16:29:02,"Thursday"
"118.32.med.umich.edu",11836,1995-08-15 13:40:21,"Tuesday"
"118.32.med.umich.edu",8083,1995-08-15 13:40:22,"Tuesday"
"118.32.med.umich.edu",1713,1995-08-15 13:40:24,"Tuesday"
"118.32.med.umich.edu",1173,1995-08-15 13:40:24,"Tuesday"
"118.32.med.umich.edu",1204,1995-08-15 13:40:27,"Tuesday"
"118.32.med.umich.edu",6168,1995-08-15 13:41:08,"Tuesday"
"118.32.med.umich.edu",5052,1995-08-15 13:41:09,"Tuesday"
"118.32.med.umich.edu",3635,1995-08-15 13:41:09,"Tuesday"
"118.32.med.umich.edu",1932,1995-08-15 13:41:09,"Tuesday"
"118.32.med.umich.edu",7131,1995-08-15 13:41:24,"Tuesday"
"118.32.med.umich.edu",5866,1995-08-15 13:41:26,"Tuesday"
"118.32.med.umich.edu",786,1995-08-15 13:41:27,"Tuesday"
"118.32.med.umich.edu",363,1995-08-15 13:41:27,"Tuesday"
"118.32.med.umich.edu",234,1995-08-15 13:41:28,"Tuesday"
"118.32.med.umich.edu",669,1995-08-15 13:41:32,"Tuesday"
"11client9.ihi.ku.dk",11473,1995-08-16 06:08:05,"Wednesday"
"12-102eb.itslab.calpoly.edu",0,1995-08-16 13:59:11,"Wednesday"
"12-102md.acs.calpoly.edu",786,1995-08-11 15:06:53,"Friday"
"12-102md.acs.calpoly.edu",0,1995-08-11 15:07:30,"Friday"
"12-102md.acs.calpoly.edu",4673,1995-08-11 15:25:13,"Friday"
"12-102md.acs.calpoly.edu",786,1995-08-11 15:25:14,"Friday"
"12-102md.acs.calpoly.edu",1204,1995-08-11 15:25:14,"Friday"
"12-102md.acs.calpoly.edu",46053,1995-08-11 15:25:25,"Friday"
"12-105da.acs.calpoly.edu",18556,1995-08-16 19:39:06,"Thursday"
"12-105da.acs.calpoly.edu",3635,1995-08-16 19:39:08,"Thursday"
"12-105da.acs.calpoly.edu",4209,1995-08-16 19:39:08,"Thursday"
"12-105da.acs.calpoly.edu",12859,1995-08-16 19:39:10,"Thursday"
"12-105da.acs.calpoly.edu",7008,1995-08-16 19:39:39,"Thursday"
"12-105da.acs.calpoly.edu",13116,1995-08-16 19:39:41,"Thursday"
"12-105da.acs.calpoly.edu",2537,1995-08-16 19:39:41,"Thursday"
"12-105de.acs.calpoly.edu",17688,1995-08-24 10:02:27,"Thursday"
"12-105de.acs.calpoly.edu",509,1995-08-24 10:02:29,"Thursday"
"12-105de.acs.calpoly.edu",527,1995-08-24 10:02:29,"Thursday"
"12-105de.acs.calpoly.edu",509,1995-08-24 10:02:29,"Thursday"
"12-105de.acs.calpoly.edu",515,1995-08-24 10:02:31,"Thursday"
"12-105he.acs.calpoly.edu",18556,1995-08-16 19:38:41,"Thursday"
"12-105he.acs.calpoly.edu",12859,1995-08-16 19:38:43,"Thursday"
"12-105he.acs.calpoly.edu",3635,1995-08-16 19:38:44,"Thursday"
"12-105he.acs.calpoly.edu",4209,1995-08-16 19:38:44,"Thursday"
"12-105id.acs.calpoly.edu",3821,1995-08-14 14:27:11,"Monday"
"12-105id.acs.calpoly.edu",1204,1995-08-14 14:27:12,"Monday"
"12-105id.acs.calpoly.edu",1713,1995-08-14 14:27:12,"Monday"
"12-105id.acs.calpoly.edu",5494,1995-08-14 14:27:12,"Monday"
"12-105id.acs.calpoly.edu",1173,1995-08-14 14:27:13,"Monday"
"12-dynamic-c.rotterdam.luna.net",7071,1995-07-20 14:10:20,"Thursday"
"12-dynamic-c.rotterdam.luna.net",5866,1995-07-20 14:10:22,"Thursday"
"12-dynamic-c.rotterdam.luna.net",363,1995-07-20 14:10:34,"Thursday"
"12-dynamic-c.rotterdam.luna.net",786,1995-07-20 14:10:34,"Thursday"
"12-dynamic-c.rotterdam.luna.net",234,1995-07-20 14:10:35,"Thursday"
"12-dynamic-c.rotterdam.luna.net",669,1995-07-20 14:10:42,"Thursday"
"12-dynamic-c.rotterdam.luna.net",308,1995-07-20 14:11:34,"Thursday"
"12-dynamic-c.rotterdam.luna.net",8529,1995-07-20 14:12:33,"Thursday"
"12-dynamic-c.rotterdam.luna.net",1733,1995-07-20 14:17:11,"Thursday"
"12.ts1.mnet.medstroms.se",16020,1995-07-20 10:24:47,"Thursday"
"12.ts1.mnet.medstroms.se",5978,1995-07-20 10:24:50,"Thursday"
"12.ts1.mnet.medstroms.se",1173,1995-07-20 10:24:56,"Thursday"
"12.ts1.mnet.medstroms.se",1713,1995-07-20 10:24:58,"Thursday"
"12.ts1.mnet.medstroms.se",1204,1995-07-20 10:25:00,"Thursday"
"12.ts1.mnet.medstroms.se",1602,1995-07-20 10:26:09,"Thursday"
"12.ts1.mnet.medstroms.se",9630,1995-07-20 10:26:14,"Thursday"
"12.ts1.mnet.medstroms.se",786,1995-07-20 10:26:15,"Thursday"
"12.ts1.mnet.medstroms.se",3260,1995-07-20 10:27:08,"Thursday"
"12.ts1.mnet.medstroms.se",18149,1995-07-20 10:27:11,"Thursday"
"12.ts1.mnet.medstroms.se",11175,1995-07-20 10:27:31,"Thursday"
"12.ts1.mnet.medstroms.se",41397,1995-07-20 10:27:32,"Thursday"
"12.ts1.mnet.medstroms.se",4209,1995-07-20 10:27:44,"Thursday"
"12.ts1.mnet.medstroms.se",3635,1995-07-20 10:27:45,"Thursday"
"12.ts1.mnet.medstroms.se",6922,1995-07-20 10:28:16,"Thursday"
"12.ts1.mnet.medstroms.se",11417,1995-07-20 10:28:19,"Thursday"
"12.ts1.mnet.medstroms.se",1932,1995-07-20 10:28:21,"Thursday"
"12.ts1.mnet.medstroms.se",7071,1995-07-20 10:31:34,"Thursday"
"12.ts1.mnet.medstroms.se",363,1995-07-20 10:31:37,"Thursday"
"12.ts1.mnet.medstroms.se",669,1995-07-20 10:31:38,"Thursday"
"12.ts1.mnet.medstroms.se",234,1995-07-20 10:31:39,"Thursday"
"12.ts1.mnet.medstroms.se",5866,1995-07-20 10:31:43,"Thursday"
"12.ts1.mnet.medstroms.se",17688,1995-08-09 01:37:50,"Wednesday"
"12.ts2.mnet.medstroms.se",4673,1995-08-11 06:45:16,"Friday"
"12.ts2.mnet.medstroms.se",786,1995-08-11 06:45:20,"Friday"
"12.ts2.mnet.medstroms.se",1204,1995-08-11 06:45:20,"Friday"
"12.ts2.mnet.medstroms.se",46053,1995-08-11 06:45:26,"Friday"
"12.ts2.mnet.medstroms.se",3714,1995-08-11 06:46:24,"Friday"
"12.ts2.mnet.medstroms.se",13994,1995-08-11 06:46:26,"Friday"
"12.ts2.mnet.medstroms.se",4665,1995-08-11 06:46:40,"Friday"
"12.ts2.mnet.medstroms.se",69067,1995-08-11 06:47:01,"Friday"
"12.ts2.mnet.medstroms.se",543,1995-08-11 06:47:03,"Friday"
"12.ts2.mnet.medstroms.se",69067,1995-08-11 06:47:35,"Friday"
"12.ts2.mnet.medstroms.se",7087,1995-08-22 13:46:03,"Tuesday"
"12.ts2.mnet.medstroms.se",5866,1995-08-22 13:46:05,"Tuesday"
"12.ts2.mnet.medstroms.se",234,1995-08-22 13:46:07,"Tuesday"
"12.ts2.mnet.medstroms.se",786,1995-08-22 13:46:07,"Tuesday"
"12.ts2.mnet.medstroms.se",363,1995-08-22 13:46:07,"Tuesday"
"12.ts2.mnet.medstroms.se",669,1995-08-22 13:46:09,"Tuesday"
"12.ts2.mnet.medstroms.se",8677,1995-08-22 13:46:24,"Tuesday"
"12.ts2.mnet.medstroms.se",11853,1995-08-22 13:46:26,"Tuesday"
"12.ts2.mnet.medstroms.se",1204,1995-08-22 13:46:28,"Tuesday"
"12.ts2.mnet.medstroms.se",1602,1995-08-22 13:46:49,"Tuesday"
"12.ts2.mnet.medstroms.se",9630,1995-08-22 13:46:51,"Tuesday"
"12.ts2.mnet.medstroms.se",26990,1995-08-22 13:47:04,"Tuesday"
"12.ts2.mnet.medstroms.se",3850,1995-08-22 13:47:10,"Tuesday"
"120.233.med.umich.edu",1157,1995-08-23 11:34:07,"Wednesday"
"120.233.med.umich.edu",0,1995-08-23 11:34:08,"Wednesday"
"120.233.med.umich.edu",0,1995-08-23 11:34:08,"Wednesday"
"120.233.med.umich.edu",0,1995-08-23 11:34:09,"Wednesday"
"120.233.med.umich.edu",127045,1995-08-23 11:34:20,"Wednesday"
"120.33.med.umich.edu",18556,1995-08-03 10:12:31,"Thursday"
"120.33.med.umich.edu",4209,1995-08-03 10:12:33,"Thursday"
"120.33.med.umich.edu",3635,1995-08-03 10:12:33,"Thursday"
"120.33.med.umich.edu",12859,1995-08-03 10:12:35,"Thursday"
"120.33.med.umich.edu",7008,1995-08-03 10:13:03,"Thursday"
"120.33.med.umich.edu",13116,1995-08-03 10:13:03,"Thursday"
"120.33.med.umich.edu",2537,1995-08-03 10:13:04,"Thursday"
"120.33.med.umich.edu",2653,1995-08-03 10:13:42,"Thursday"
"120.33.med.umich.edu",28426,1995-08-03 10:13:46,"Thursday"
"120.33.med.umich.edu",3723,1995-08-03 10:15:01,"Thursday"
"120.33.med.umich.edu",786,1995-08-03 10:15:02,"Thursday"
"120.33.med.umich.edu",1204,1995-08-03 10:15:02,"Thursday"
"120.33.med.umich.edu",39017,1995-08-03 10:15:03,"Thursday"
"120b-pc15.arch.pwr.wroc.pl",1204,1995-07-25 04:42:37,"Tuesday"
"120b-pc15.arch.pwr.wroc.pl",1713,1995-07-25 04:42:37,"Tuesday"
"120b-pc15.arch.pwr.wroc.pl",1173,1995-07-25 04:42:37,"Tuesday"
"120cc-pc-11.cl.msu.edu",3635,1995-08-09 18:48:53,"Thursday"
"120cc-pc-11.cl.msu.edu",3938,1995-08-09 18:48:55,"Thursday"
"120cc-pc-11.cl.msu.edu",84905,1995-08-09 18:51:41,"Thursday"
"121.27.inmarsat.org",11175,1995-08-07 06:28:14,"Monday"
"121.27.inmarsat.org",44877,1995-08-07 06:28:17,"Monday"
"121.27.inmarsat.org",7008,1995-08-07 06:28:24,"Monday"
"121.27.inmarsat.org",13116,1995-08-07 06:28:25,"Monday"
"121.27.inmarsat.org",2537,1995-08-07 06:28:26,"Monday"
"121.27.inmarsat.org",3635,1995-08-07 06:28:26,"Monday"
"122.72.inmarsat.org",3635,1995-07-07 02:24:42,"Friday"
"122.72.inmarsat.org",3938,1995-07-07 02:24:46,"Friday"
"122.72.inmarsat.org",7067,1995-07-07 02:26:03,"Friday"
"122.72.inmarsat.org",5866,1995-07-07 02:26:04,"Friday"
"122.72.inmarsat.org",786,1995-07-07 02:26:07,"Friday"
"122.72.inmarsat.org",363,1995-07-07 02:26:07,"Friday"
"122.83.inmarsat.org",0,1995-07-10 00:22:59,"Monday"
